Date,Longitude,Latitude,Temp,P_sal,Temp_in_eq,Press_eq,xH2OEquilSamp,xCO2_dryWater,pCO2_eqT,pCO2,fCO2,QC Flag,QC Message
2018-08-30 17:35:00,.919,59.113,15.001,35.000,15.140,1022.210,NaN,345.730,343.645,341.630,340.387,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:36:33,.907,59.116,15.018,35.000,15.160,1022.150,NaN,345.660,343.548,341.491,340.249,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:38:05,.895,59.118,15.036,35.000,15.170,1022.400,NaN,345.700,343.671,341.728,340.485,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:39:38,.883,59.121,15.036,35.000,15.190,1022.370,NaN,345.730,343.684,341.453,340.211,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:41:11,.872,59.124,15.018,35.000,15.180,1022.190,NaN,345.720,343.618,341.271,340.030,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:42:43,.860,59.127,14.974,35.000,15.150,1022.250,NaN,345.760,343.690,341.141,339.900,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:44:16,.848,59.130,14.976,35.000,15.130,1022.300,NaN,345.390,343.349,341.119,339.878,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:45:49,.837,59.133,14.966,35.000,15.120,1022.620,NaN,345.330,343.403,341.173,339.931,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:47:23,.825,59.136,14.956,35.000,15.110,1022.580,NaN,345.160,343.226,340.997,339.756,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:48:55,.813,59.139,14.958,35.000,15.100,1022.300,NaN,345.110,343.085,341.031,339.789,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:50:28,.801,59.142,14.962,35.000,15.110,1022.490,NaN,345.080,343.118,340.976,339.735,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:52:01,.789,59.144,14.971,35.000,15.120,1022.570,NaN,345.340,343.400,341.243,340.001,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:53:33,.778,59.147,14.979,35.000,15.130,1022.470,NaN,345.650,343.671,341.483,340.240,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:55:27,.763,59.151,14.952,35.000,15.110,1022.480,NaN,345.830,343.862,341.572,340.328,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:56:59,.751,59.153,14.963,35.000,15.100,1022.560,NaN,345.530,343.597,341.611,340.367,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 17:58:32,.739,59.156,14.959,35.000,15.110,1022.440,NaN,345.470,343.494,341.307,340.064,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 18:00:05,.727,59.159,14.957,35.000,15.110,1022.510,NaN,345.540,343.588,341.372,340.129,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 18:03:10,.704,59.164,14.959,35.000,15.110,1022.350,NaN,345.420,343.417,341.230,339.988,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 18:04:42,.692,59.167,14.956,35.000,15.110,1022.410,NaN,345.310,343.329,341.100,339.858,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
